cust_id,city,total_spend,avg_customer_spend
1727,Sharjah,11667.486525368691,10358.992556933496
2121,Dubai,11665.918907117844,10358.992556933496
4070,Abu Dhabi,11665.338556289673,10358.992556933496
3395,Dubai,11664.549614667896,10358.992556933496
2347,Dubai,11659.986536383627,10358.992556933496
199,Dubai,11659.151033449174,10358.992556933496
3738,Abu Dhabi,11657.578996491431,10358.992556933496
3436,Sharjah,11656.527007102964,10358.992556933496
4191,Dubai,11656.013523578644,10358.992556933496
3411,Dubai,11654.465475177765,10358.992556933496
1746,Abu Dhabi,11653.00698876381,10358.992556933496
3246,Sharjah,11652.470419216153,10358.992556933496
4006,Abu Dhabi,11651.903505682945,10358.992556933496
1352,Abu Dhabi,11649.855951023103,10358.992556933496
3806,Sharjah,11648.335408496858,10358.992556933496
629,Dubai,11648.290972447398,10358.992556933496
3989,Abu Dhabi,11647.336424708366,10358.992556933496
454,Sharjah,11646.545599889754,10358.992556933496
1449,Dubai,11644.580469059945,10358.992556933496
2673,Sharjah,11643.955971360207,10358.992556933496
3004,Abu Dhabi,11643.525429201127,10358.992556933496
1500,Sharjah,11643.122053778172,10358.992556933496
2569,Dubai,11642.173488307,10358.992556933496
939,Dubai,11641.917030668259,10358.992556933496
2677,Dubai,11641.19542096853,10358.992556933496
1753,Dubai,11639.896481680871,10358.992556933496
22,Sharjah,11638.898570370677,10358.992556933496
1652,Dubai,11638.829057431221,10358.992556933496
4011,Dubai,11638.128446102142,10358.992556933496
688,Dubai,11638.039981937407,10358.992556933496
288,Dubai,11637.907039880756,10358.992556933496
1540,Abu Dhabi,11637.902939629554,10358.992556933496
1251,Dubai,11637.491029953957,10358.992556933496
1170,Abu Dhabi,11636.227985858917,10358.992556933496
421,Sharjah,11635.688059473041,10358.992556933496
3163,Sharjah,11634.180013275145,10358.992556933496
2670,Sharjah,11633.951112675664,10358.992556933496
800,Sharjah,11632.497488164898,10358.992556933496
4539,Dubai,11631.374472284318,10358.992556933496
2410,Dubai,11631.070931100847,10358.992556933496
3342,Sharjah,11627.089388966559,10358.992556933496
1734,Dubai,11625.769470047951,10358.992556933496
4720,Sharjah,11624.035522770882,10358.992556933496
2128,Abu Dhabi,11623.254921603206,10358.992556933496
1761,Dubai,11623.208513188363,10358.992556933496
3819,Abu Dhabi,11623.162476038933,10358.992556933496
648,Abu Dhabi,11621.692423176768,10358.992556933496
4268,Dubai,11617.964026784897,10358.992556933496
4547,Dubai,11617.847554802898,10358.992556933496
2103,Dubai,11617.09097626209,10358.992556933496
1866,Sharjah,11615.722566843033,10358.992556933496
3491,Dubai,11614.317557907105,10358.992556933496
4886,Abu Dhabi,11614.142544555667,10358.992556933496
3557,Abu Dhabi,11613.719043934349,10358.992556933496
4479,Abu Dhabi,11612.584037971497,10358.992556933496
4460,Dubai,11611.72007575035,10358.992556933496
3792,Abu Dhabi,11610.945532035827,10358.992556933496
2688,Abu Dhabi,11610.77148323059,10358.992556933496
2485,Abu Dhabi,11610.594561815264,10358.992556933496
3162,Abu Dhabi,11610.177987504005,10358.992556933496
1743,Sharjah,11609.24797027111,10358.992556933496
2209,Abu Dhabi,11608.388927412036,10358.992556933496
12,Sharjah,11608.23789753914,10358.992556933496
2905,Dubai,11607.612041044236,10358.992556933496
852,Sharjah,11606.984974360466,10358.992556933496
4368,Dubai,11606.206432366373,10358.992556933496
1247,Sharjah,11603.541540181637,10358.992556933496
4865,Dubai,11596.960435390476,10358.992556933496
1507,Dubai,11595.942490768433,10358.992556933496
588,Abu Dhabi,11595.349006628992,10358.992556933496
1406,Abu Dhabi,11593.049460959432,10358.992556933496
3749,Dubai,11588.686536073685,10358.992556933496
3930,Dubai,11587.803000593181,10358.992556933496
2582,Dubai,11587.703053736688,10358.992556933496
3961,Sharjah,11586.795991122723,10358.992556933496
1206,Abu Dhabi,11585.556501531602,10358.992556933496
334,Dubai,11585.021553325656,10358.992556933496
2242,Abu Dhabi,11584.081453704834,10358.992556933496
1365,Abu Dhabi,11583.446558618547,10358.992556933496
3465,Sharjah,11582.515499353407,10358.992556933496
4928,Dubai,11581.769999456405,10358.992556933496
25,Abu Dhabi,11578.108467531207,10358.992556933496
4594,Dubai,11577.976035881042,10358.992556933496
4721,Dubai,11577.334471726417,10358.992556933496
988,Dubai,11577.030003404616,10358.992556933496
3139,Abu Dhabi,11576.76702132225,10358.992556933496
2775,Abu Dhabi,11576.603088879585,10358.992556933496
1054,Dubai,11574.442953395845,10358.992556933496
1377,Dubai,11573.991032481192,10358.992556933496
1581,Dubai,11573.829972743986,10358.992556933496
1163,Dubai,11573.234025144578,10358.992556933496
1434,Abu Dhabi,11572.215457248689,10358.992556933496
3997,Dubai,11570.286513876914,10358.992556933496
3461,Dubai,11570.263036823275,10358.992556933496
3488,Dubai,11569.33150525093,10358.992556933496
166,Dubai,11567.635522699355,10358.992556933496
4296,Sharjah,11566.663483667375,10358.992556933496
1809,Sharjah,11566.249944210052,10358.992556933496
54,Dubai,11565.934979760645,10358.992556933496
1385,Dubai,11564.529004549979,10358.992556933496
1292,Dubai,11564.264842915536,10358.992556933496
527,Dubai,11564.198036623002,10358.992556933496
841,Abu Dhabi,11563.803452086451,10358.992556933496
2805,Sharjah,11562.25041809082,10358.992556933496
1193,Abu Dhabi,11561.32304935455,10358.992556933496
801,Dubai,11559.979508638386,10358.992556933496
3210,Abu Dhabi,11558.453422546389,10358.992556933496
1779,Dubai,11557.315954208372,10358.992556933496
3442,Dubai,11554.433513307575,10358.992556933496
1044,Dubai,11553.8635617733,10358.992556933496
2815,Sharjah,11553.850053334236,10358.992556933496
3644,Abu Dhabi,11553.335996842383,10358.992556933496
2477,Dubai,11549.579046869278,10358.992556933496
651,Dubai,11548.728464722635,10358.992556933496
3391,Sharjah,11547.511978006365,10358.992556933496
1695,Abu Dhabi,11543.623488354682,10358.992556933496
4660,Dubai,11542.091487956046,10358.992556933496
1364,Dubai,11540.625964856144,10358.992556933496
2898,Sharjah,11536.3814330101,10358.992556933496
3432,Dubai,11530.472949624063,10358.992556933496
381,Abu Dhabi,11529.307542753222,10358.992556933496
1308,Abu Dhabi,11528.487443065645,10358.992556933496
4341,Dubai,11527.272968912124,10358.992556933496
4483,Sharjah,11526.33208309412,10358.992556933496
4895,Dubai,11524.063974785804,10358.992556933496
2903,Sharjah,11523.882954549788,10358.992556933496
2407,Dubai,11522.760985302924,10358.992556933496
4412,Dubai,11521.816443634032,10358.992556933496
4247,Dubai,11520.176972532272,10358.992556933496
2592,Dubai,11519.880533671378,10358.992556933496
2043,Abu Dhabi,11517.472522640226,10358.992556933496
1131,Dubai,11516.297466707229,10358.992556933496
284,Abu Dhabi,11514.206544446946,10358.992556933496
618,Sharjah,11513.67700688839,10358.992556933496
2868,Sharjah,11512.802006244661,10358.992556933496
3445,Dubai,11512.708438706397,10358.992556933496
624,Dubai,11512.470498526096,10358.992556933496
1687,Dubai,11512.076449334623,10358.992556933496
820,Abu Dhabi,11511.767489433287,10358.992556933496
231,Abu Dhabi,11511.415426540374,10358.992556933496
201,Sharjah,11505.485037899018,10358.992556933496
2989,Sharjah,11504.882045602799,10358.992556933496
650,Dubai,11502.713393163678,10358.992556933496
4816,Dubai,11502.646006631849,10358.992556933496
3959,Abu Dhabi,11502.574488234519,10358.992556933496
2039,Dubai,11502.25890455246,10358.992556933496
1475,Abu Dhabi,11501.22891585826,10358.992556933496
1522,Sharjah,11498.97849063873,10358.992556933496
3617,Abu Dhabi,11498.915475678441,10358.992556933496
2194,Sharjah,11498.838007164004,10358.992556933496
3774,Dubai,11498.324427080155,10358.992556933496
2755,Dubai,11496.296505451206,10358.992556933496
2614,Dubai,11494.798568844797,10358.992556933496
949,Sharjah,11493.72349296808,10358.992556933496
3028,Dubai,11490.53489871025,10358.992556933496
1664,Abu Dhabi,11489.290520453456,10358.992556933496
1690,Sharjah,11488.910998249054,10358.992556933496
2797,Abu Dhabi,11488.82202217579,10358.992556933496
2266,Dubai,11487.715515220161,10358.992556933496
3662,Abu Dhabi,11487.188904237748,10358.992556933496
4375,Dubai,11486.97597384453,10358.992556933496
3390,Sharjah,11485.555561208723,10358.992556933496
2054,Abu Dhabi,11482.818539071084,10358.992556933496
2122,Abu Dhabi,11482.667484498024,10358.992556933496
3772,Sharjah,11482.335548210143,10358.992556933496
3346,Dubai,11480.218572473525,10358.992556933496
1921,Dubai,11478.989469218255,10358.992556933496
968,Dubai,11478.987998366356,10358.992556933496
2182,Dubai,11478.841018962861,10358.992556933496
1329,Dubai,11478.329528212547,10358.992556933496
4553,Dubai,11477.874036026004,10358.992556933496
4858,Sharjah,11475.502029848096,10358.992556933496
223,Dubai,11475.346997642517,10358.992556933496
436,Abu Dhabi,11474.285540127752,10358.992556933496
1985,Dubai,11472.920533084873,10358.992556933496
1639,Abu Dhabi,11471.93653731346,10358.992556933496
1594,Abu Dhabi,11469.991575694085,10358.992556933496
3353,Dubai,11469.84449906349,10358.992556933496
1027,Sharjah,11469.646415376665,10358.992556933496
1459,Dubai,11469.496489143368,10358.992556933496
2361,Dubai,11469.403055000306,10358.992556933496
2575,Dubai,11468.781097674373,10358.992556933496
3593,Abu Dhabi,11467.414433789254,10358.992556933496
200,Dubai,11467.34350912571,10358.992556933496
1986,Abu Dhabi,11466.570456647873,10358.992556933496
1829,Sharjah,11465.91902170181,10358.992556933496
4518,Abu Dhabi,11463.956944108008,10358.992556933496
352,Dubai,11463.295538949968,10358.992556933496
401,Abu Dhabi,11461.309980130196,10358.992556933496
3340,Sharjah,11460.475046157842,10358.992556933496
370,Abu Dhabi,11460.347530913352,10358.992556933496
2086,Dubai,11459.4615557909,10358.992556933496
3081,Abu Dhabi,11459.40643609762,10358.992556933496
92,Abu Dhabi,11455.504479551317,10358.992556933496
3110,Dubai,11454.89845161438,10358.992556933496
684,Dubai,11453.266460561752,10358.992556933496
3514,Abu Dhabi,11453.127455353739,10358.992556933496
1848,Dubai,11452.577958393096,10358.992556933496
4148,Dubai,11451.613519382476,10358.992556933496
2487,Abu Dhabi,11449.925456857678,10358.992556933496
2691,Abu Dhabi,11447.503526616096,10358.992556933496
4740,Dubai,11447.256480550768,10358.992556933496
241,Abu Dhabi,11445.520518434048,10358.992556933496
2621,Dubai,11442.317057442666,10358.992556933496
4410,Dubai,11442.085437345504,10358.992556933496
2902,Dubai,11440.947009444237,10358.992556933496
2240,Sharjah,11440.495945668219,10358.992556933496
3303,Abu Dhabi,11438.583534431458,10358.992556933496
1031,Abu Dhabi,11437.84949541092,10358.992556933496
362,Sharjah,11436.608501386641,10358.992556933496
1694,Dubai,11432.3155074358,10358.992556933496
236,Abu Dhabi,11431.186956214904,10358.992556933496
4043,Sharjah,11430.995987176897,10358.992556933496
4946,Dubai,11430.149976491926,10358.992556933496
3114,Dubai,11429.375565862656,10358.992556933496
811,Abu Dhabi,11427.753375768661,10358.992556933496
3999,Abu Dhabi,11427.19253041744,10358.992556933496
3107,Dubai,11426.908983612066,10358.992556933496
239,Dubai,11420.450563788414,10358.992556933496
872,Dubai,11419.668985569477,10358.992556933496
2520,Abu Dhabi,11418.729469370843,10358.992556933496
3512,Dubai,11416.080014300349,10358.992556933496
802,Dubai,11415.706077528,10358.992556933496
2824,Dubai,11414.169508147237,10358.992556933496
3840,Dubai,11413.642478871347,10358.992556933496
799,Dubai,11413.503563690181,10358.992556933496
4177,Abu Dhabi,11412.321981716155,10358.992556933496
769,Dubai,11411.112433862687,10358.992556933496
2469,Abu Dhabi,11410.788965940477,10358.992556933496
2348,Abu Dhabi,11410.106004333498,10358.992556933496
1536,Abu Dhabi,11407.063406419755,10358.992556933496
4647,Sharjah,11406.097019076346,10358.992556933496
4352,Abu Dhabi,11405.987540912629,10358.992556933496
4282,Abu Dhabi,11404.82699816227,10358.992556933496
3704,Abu Dhabi,11404.335528135302,10358.992556933496
2173,Abu Dhabi,11403.980503225328,10358.992556933496
152,Dubai,11403.213584923738,10358.992556933496
2973,Abu Dhabi,11401.584562849997,10358.992556933496
4703,Abu Dhabi,11398.501020383836,10358.992556933496
4492,Dubai,11397.730053949355,10358.992556933496
1214,Dubai,11394.198920440673,10358.992556933496
2000,Sharjah,11392.448484897612,10358.992556933496
4110,Sharjah,11392.045036458969,10358.992556933496
4576,Abu Dhabi,11391.974636483194,10358.992556933496
984,Dubai,11390.041467952728,10358.992556933496
268,Dubai,11389.962491345406,10358.992556933496
2552,Abu Dhabi,11389.057426118847,10358.992556933496
2808,Dubai,11388.286446332932,10358.992556933496
1341,Dubai,11387.55849881172,10358.992556933496
3371,Sharjah,11387.407453751566,10358.992556933496
4187,Abu Dhabi,11387.26254973412,10358.992556933496
3623,Abu Dhabi,11387.177445578574,10358.992556933496
83,Dubai,11386.852024829388,10358.992556933496
3066,Sharjah,11385.731990408898,10358.992556933496
4213,Dubai,11385.42850574255,10358.992556933496
4637,Sharjah,11385.42349052429,10358.992556933496
74,Abu Dhabi,11385.327941477299,10358.992556933496
4168,Dubai,11385.116529464722,10358.992556933496
1531,Dubai,11384.662492132185,10358.992556933496
4960,Sharjah,11384.504919433593,10358.992556933496
3155,Abu Dhabi,11383.898008823393,10358.992556933496
1000,Dubai,11382.265557312965,10358.992556933496
679,Dubai,11381.875590038297,10358.992556933496
859,Abu Dhabi,11381.096971940997,10358.992556933496
3118,Abu Dhabi,11380.943454277518,10358.992556933496
3002,Dubai,11380.231949329376,10358.992556933496
731,Dubai,11378.429511737824,10358.992556933496
4167,Dubai,11377.444959998129,10358.992556933496
4757,Dubai,11376.954019355771,10358.992556933496
4508,Sharjah,11376.508036518097,10358.992556933496
3920,Dubai,11375.42797996998,10358.992556933496
2470,Abu Dhabi,11374.619946050645,10358.992556933496
4431,Abu Dhabi,11374.09848232269,10358.992556933496
1002,Dubai,11371.232538866994,10358.992556933496
2007,Sharjah,11369.518591761587,10358.992556933496
3421,Abu Dhabi,11367.93302570582,10358.992556933496
3283,Abu Dhabi,11367.902629041671,10358.992556933496
342,Dubai,11367.6340760231,10358.992556933496
4065,Dubai,11366.890061712265,10358.992556933496
4876,Dubai,11365.355499410629,10358.992556933496
1453,Abu Dhabi,11364.809475994112,10358.992556933496
3735,Sharjah,11363.109995055196,10358.992556933496
4854,Dubai,11361.910919153688,10358.992556933496
127,Dubai,11361.858452391625,10358.992556933496
2664,Dubai,11359.585983908179,10358.992556933496
955,Sharjah,11356.15152873993,10358.992556933496
2018,Dubai,11356.139471435548,10358.992556933496
969,Abu Dhabi,11355.319526696207,10358.992556933496
3480,Abu Dhabi,11353.747009706494,10358.992556933496
2208,Sharjah,11352.365521156788,10358.992556933496
3324,Dubai,11351.70751881599,10358.992556933496
2825,Dubai,11350.624950981139,10358.992556933496
1282,Abu Dhabi,11348.986993527413,10358.992556933496
758,Dubai,11348.71597046852,10358.992556933496
4244,Dubai,11347.645519542693,10358.992556933496
4030,Sharjah,11347.45153950453,10358.992556933496
1975,Abu Dhabi,11344.668007254602,10358.992556933496
661,Sharjah,11344.243920230865,10358.992556933496
3778,Abu Dhabi,11344.114976978299,10358.992556933496
3134,Dubai,11343.465489006041,10358.992556933496
1369,Abu Dhabi,11342.680995750425,10358.992556933496
2579,Abu Dhabi,11340.97755455971,10358.992556933496
4736,Abu Dhabi,11340.11605552435,10358.992556933496
3056,Dubai,11339.198017358776,10358.992556933496
2708,Dubai,11338.287493848798,10358.992556933496
4373,Dubai,11332.40749349594,10358.992556933496
3292,Sharjah,11330.502932667732,10358.992556933496
2462,Dubai,11329.357491636278,10358.992556933496
4462,Dubai,11328.517483282089,10358.992556933496
3202,Abu Dhabi,11327.690034866333,10358.992556933496
2081,Sharjah,11326.955507230758,10358.992556933496
3321,Dubai,11326.21791226864,10358.992556933496
4122,Sharjah,11325.021992206572,10358.992556933496
1960,Abu Dhabi,11323.850948190686,10358.992556933496
279,Dubai,11322.665084147453,10358.992556933496
2409,Dubai,11321.501549696923,10358.992556933496
2762,Sharjah,11321.191025662425,10358.992556933496
1363,Dubai,11320.155427074433,10358.992556933496
4977,Sharjah,11320.026449918747,10358.992556933496
2918,Sharjah,11318.660494065283,10358.992556933496
1287,Dubai,11317.68352034092,10358.992556933496
4188,Abu Dhabi,11316.746997785569,10358.992556933496
169,Dubai,11316.61000814438,10358.992556933496
2283,Dubai,11315.110874009133,10358.992556933496
3711,Abu Dhabi,11314.436527633667,10358.992556933496
880,Sharjah,11314.12948462963,10358.992556933496
854,Sharjah,11313.483503985406,10358.992556933496
4009,Dubai,11313.00395140648,10358.992556933496
1357,Dubai,11312.93195800781,10358.992556933496
60,Dubai,11312.713977169993,10358.992556933496
3420,Abu Dhabi,11311.46996935606,10358.992556933496
4924,Abu Dhabi,11311.163980817793,10358.992556933496
1421,Dubai,11308.197939634323,10358.992556933496
1830,Dubai,11307.634421443938,10358.992556933496
1602,Dubai,11307.188472771646,10358.992556933496
3181,Dubai,11305.528073716163,10358.992556933496
2570,Dubai,11304.981065511707,10358.992556933496
4944,Sharjah,11304.104038071631,10358.992556933496
4277,Dubai,11302.580011463166,10358.992556933496
1198,Abu Dhabi,11302.064044713976,10358.992556933496
2479,Dubai,11301.142564821243,10358.992556933496
599,Sharjah,11300.049504172805,10358.992556933496
1353,Dubai,11294.793907594682,10358.992556933496
2610,Dubai,11294.639521384239,10358.992556933496
2874,Dubai,11294.212036287785,10358.992556933496
463,Sharjah,11293.562499547006,10358.992556933496
4916,Abu Dhabi,11291.92053642273,10358.992556933496
1534,Dubai,11290.850993180275,10358.992556933496
2793,Abu Dhabi,11290.053984212875,10358.992556933496
1716,Dubai,11289.05699760914,10358.992556933496
649,Dubai,11288.660468482973,10358.992556933496
2424,Abu Dhabi,11288.005448627473,10358.992556933496
51,Dubai,11287.956466794012,10358.992556933496
644,Dubai,11284.37403383255,10358.992556933496
4778,Sharjah,11283.451545274258,10358.992556933496
47,Sharjah,11282.560486412047,10358.992556933496
1850,Dubai,11282.347123503685,10358.992556933496
4283,Dubai,11280.82795767784,10358.992556933496
1062,Dubai,11279.098423528672,10358.992556933496
3816,Dubai,11278.868498659134,10358.992556933496
1628,Dubai,11278.040495848654,10358.992556933496
2840,Abu Dhabi,11276.573506355284,10358.992556933496
1301,Dubai,11276.417033791544,10358.992556933496
2397,Dubai,11276.000995099543,10358.992556933496
2846,Abu Dhabi,11274.681962585448,10358.992556933496
4038,Sharjah,11274.639042139052,10358.992556933496
1213,Dubai,11274.213517189026,10358.992556933496
1077,Dubai,11271.389951133731,10358.992556933496
994,Sharjah,11270.179532814027,10358.992556933496
2061,Dubai,11269.753449869155,10358.992556933496
4392,Dubai,11267.56049396992,10358.992556933496
1553,Abu Dhabi,11267.270418453216,10358.992556933496
835,Dubai,11266.279964423182,10358.992556933496
3026,Dubai,11264.32345534563,10358.992556933496
354,Sharjah,11262.118541860582,10358.992556933496
535,Sharjah,11261.18299744129,10358.992556933496
3598,Abu Dhabi,11258.607896804808,10358.992556933496
1474,Abu Dhabi,11257.64598507881,10358.992556933496
3247,Sharjah,11253.920890951158,10358.992556933496
1368,Dubai,11253.877469658852,10358.992556933496
3327,Abu Dhabi,11252.234960889817,10358.992556933496
3788,Abu Dhabi,11251.409544205666,10358.992556933496
1729,Abu Dhabi,11250.615975427627,10358.992556933496
3642,Dubai,11249.956465673447,10358.992556933496
507,Abu Dhabi,11249.158028113841,10358.992556933496
3343,Dubai,11248.622983264922,10358.992556933496
3712,Dubai,11247.345389556885,10358.992556933496
3645,Abu Dhabi,11246.125942492485,10358.992556933496
1197,Sharjah,11244.84703774452,10358.992556933496
4329,Dubai,11242.620066070553,10358.992556933496
271,Abu Dhabi,11241.858482527732,10358.992556933496
2176,Dubai,11241.245971536637,10358.992556933496
3968,Dubai,11240.136516928675,10358.992556933496
1560,Abu Dhabi,11237.653051507474,10358.992556933496
3699,Dubai,11232.417513370512,10358.992556933496
2551,Abu Dhabi,11232.256435799598,10358.992556933496
3215,Dubai,11232.070490765569,10358.992556933496
4791,Dubai,11231.572492694855,10358.992556933496
4887,Dubai,11230.815978121756,10358.992556933496
306,Dubai,11228.847047472002,10358.992556933496
481,Abu Dhabi,11226.232994270325,10358.992556933496
4304,Dubai,11225.735477256774,10358.992556933496
4415,Abu Dhabi,11225.578525900843,10358.992556933496
4448,Abu Dhabi,11224.949543499946,10358.992556933496
2573,Sharjah,11224.08148505688,10358.992556933496
911,Abu Dhabi,11221.933993017676,10358.992556933496
1452,Sharjah,11217.379056644437,10358.992556933496
666,Sharjah,11214.921453523635,10358.992556933496
1230,Dubai,11212.482964706422,10358.992556933496
40,Sharjah,11212.451519203185,10358.992556933496
2595,Dubai,11212.284988045692,10358.992556933496
4913,Dubai,11211.66799201965,10358.992556933496
2212,Sharjah,11211.248446321488,10358.992556933496
1660,Dubai,11210.771468281744,10358.992556933496
4100,Dubai,11209.33598432541,10358.992556933496
1095,Dubai,11207.461472296716,10358.992556933496
276,Dubai,11207.289970493315,10358.992556933496
4827,Abu Dhabi,11204.144410920144,10358.992556933496
4146,Sharjah,11203.77045741081,10358.992556933496
3462,Dubai,11203.25898449421,10358.992556933496
468,Dubai,11202.696972846981,10358.992556933496
1703,Sharjah,11202.59909515381,10358.992556933496
2838,Sharjah,11202.278499913218,10358.992556933496
1984,Abu Dhabi,11201.114983558655,10358.992556933496
4446,Dubai,11200.350963401796,10358.992556933496
4411,Abu Dhabi,11199.715042984486,10358.992556933496
4320,Sharjah,11199.617466378211,10358.992556933496
1711,Dubai,11199.32741971016,10358.992556933496
3767,Dubai,11199.154010438919,10358.992556933496
4461,Sharjah,11198.291559267042,10358.992556933496
1894,Abu Dhabi,11197.947008037567,10358.992556933496
4648,Dubai,11197.743547248841,10358.992556933496
3365,Sharjah,11197.46093864441,10358.992556933496
567,Sharjah,11197.287436318396,10358.992556933496
1405,Abu Dhabi,11197.144020843505,10358.992556933496
350,Sharjah,11196.988936579228,10358.992556933496
17,Sharjah,11196.937537503243,10358.992556933496
1285,Dubai,11196.577434563638,10358.992556933496
3965,Abu Dhabi,11195.66041092873,10358.992556933496
2079,Sharjah,11194.902511715887,10358.992556933496
2830,Dubai,11194.56156449318,10358.992556933496
508,Dubai,11189.987992739674,10358.992556933496
295,Abu Dhabi,11189.952027225496,10358.992556933496
3918,Abu Dhabi,11188.701960158347,10358.992556933496
1078,Sharjah,11188.079528999326,10358.992556933496
4111,Dubai,11187.970589637756,10358.992556933496
2483,Dubai,11186.32001143694,10358.992556933496
3266,Sharjah,11185.316475749014,10358.992556933496
2603,Dubai,11184.492015123365,10358.992556933496
3044,Dubai,11183.182536697388,10358.992556933496
4305,Sharjah,11179.856396722793,10358.992556933496
4983,Dubai,11179.077008008955,10358.992556933496
1066,Abu Dhabi,11177.782996749876,10358.992556933496
1518,Abu Dhabi,11177.149040341377,10358.992556933496
1478,Dubai,11176.269475889205,10358.992556933496
1148,Dubai,11176.099953746798,10358.992556933496
2622,Dubai,11175.667966604231,10358.992556933496
4454,Dubai,11171.872025966644,10358.992556933496
2839,Dubai,11169.126427030566,10358.992556933496
4240,Dubai,11169.118967962266,10358.992556933496
3723,Dubai,11168.319494247437,10358.992556933496
3583,Dubai,11166.600988221166,10358.992556933496
1542,Abu Dhabi,11165.601947808267,10358.992556933496
812,Dubai,11164.473554420472,10358.992556933496
5000,Dubai,11160.670947742463,10358.992556933496
542,Abu Dhabi,11159.7245313406,10358.992556933496
504,Sharjah,11159.61946541071,10358.992556933496
3572,Sharjah,11159.447978329657,10358.992556933496
3527,Sharjah,11159.289887619017,10358.992556933496
2177,Dubai,11157.501927137375,10358.992556933496
3003,Dubai,11157.140992307663,10358.992556933496
1298,Dubai,11156.063549399374,10358.992556933496
377,Abu Dhabi,11155.603999400138,10358.992556933496
230,Dubai,11155.388942909241,10358.992556933496
3119,Dubai,11154.920404195787,10358.992556933496
4868,Dubai,11154.606980490684,10358.992556933496
2630,Dubai,11154.01598958969,10358.992556933496
2143,Sharjah,11153.86044421196,10358.992556933496
1599,Dubai,11152.96049568653,10358.992556933496
1718,Abu Dhabi,11152.438522577286,10358.992556933496
639,Dubai,11151.578499114514,10358.992556933496
4782,Abu Dhabi,11149.438560581208,10358.992556933496
1245,Dubai,11146.792932367325,10358.992556933496
2314,Abu Dhabi,11146.277088177205,10358.992556933496
3330,Sharjah,11146.230412673951,10358.992556933496
3089,Dubai,11145.766433930401,10358.992556933496
2180,Abu Dhabi,11145.454975795743,10358.992556933496
147,Dubai,11144.300964617732,10358.992556933496
3725,Abu Dhabi,11142.769596576692,10358.992556933496
1938,Dubai,11138.412447404862,10358.992556933496
3383,Dubai,11137.82848010063,10358.992556933496
2465,Sharjah,11135.566446805,10358.992556933496
70,Dubai,11134.794507610797,10358.992556933496
972,Dubai,11133.376461148262,10358.992556933496
4395,Dubai,11132.992512869834,10358.992556933496
611,Dubai,11130.015039563179,10358.992556933496
4294,Sharjah,11129.575973391531,10358.992556933496
2798,Abu Dhabi,11127.837969255448,10358.992556933496
4655,Dubai,11127.338550126553,10358.992556933496
1750,Dubai,11126.728032636645,10358.992556933496
858,Abu Dhabi,11125.15250108242,10358.992556933496
4456,Dubai,11124.435978794096,10358.992556933496
214,Dubai,11124.289059829713,10358.992556933496
3988,Dubai,11123.812012863158,10358.992556933496
1468,Abu Dhabi,11123.57550010681,10358.992556933496
3295,Abu Dhabi,11122.191982913018,10358.992556933496
2624,Dubai,11121.914525103568,10358.992556933496
2791,Abu Dhabi,11121.886997342111,10358.992556933496
2598,Sharjah,11120.914998435974,10358.992556933496
827,Dubai,11119.596047067642,10358.992556933496
2980,Dubai,11119.200506544115,10358.992556933496
75,Dubai,11119.166028690337,10358.992556933496
409,Sharjah,11117.768967199323,10358.992556933496
549,Dubai,11116.612494230272,10358.992556933496
2856,Abu Dhabi,11115.649968981741,10358.992556933496
3839,Abu Dhabi,11114.541951417923,10358.992556933496
3289,Dubai,11114.480540299417,10358.992556933496
4273,Dubai,11113.435540246961,10358.992556933496
1853,Dubai,11112.724944376945,10358.992556933496
3664,Sharjah,11111.925920963286,10358.992556933496
2877,Abu Dhabi,11111.604974508286,10358.992556933496
3911,Dubai,11111.409982371331,10358.992556933496
3478,Sharjah,11111.28850529194,10358.992556933496
3696,Dubai,11109.964078998568,10358.992556933496
2823,Abu Dhabi,11109.86940431595,10358.992556933496
4016,Dubai,11108.476519536973,10358.992556933496
3456,Dubai,11107.433454418182,10358.992556933496
4651,Sharjah,11107.05442671776,10358.992556933496
4692,Dubai,11106.181436419492,10358.992556933496
4480,Dubai,11105.309925079346,10358.992556933496
2684,Dubai,11104.482501673692,10358.992556933496
4193,Dubai,11103.598453593253,10358.992556933496
3400,Abu Dhabi,11102.595521211626,10358.992556933496
734,Dubai,11101.282029175756,10358.992556933496
4229,Dubai,11100.662928676606,10358.992556933496
4302,Dubai,11099.590454936028,10358.992556933496
3183,Dubai,11099.272504711153,10358.992556933496
941,Abu Dhabi,11098.282493591309,10358.992556933496
1380,Abu Dhabi,11096.011883449555,10358.992556933496
4318,Dubai,11095.74097521305,10358.992556933496
1813,Dubai,11095.72699661255,10358.992556933496
1677,Abu Dhabi,11094.95097897053,10358.992556933496
4197,Dubai,11093.772954535485,10358.992556933496
2516,Sharjah,11093.761544561388,10358.992556933496
4124,Abu Dhabi,11093.088013076784,10358.992556933496
136,Dubai,11091.795509433747,10358.992556933496
257,Sharjah,11091.79351758957,10358.992556933496
108,Dubai,11090.671028256416,10358.992556933496
351,Sharjah,11086.3974973917,10358.992556933496
3052,Dubai,11086.093415629863,10358.992556933496
634,Dubai,11085.92194237709,10358.992556933496
3885,Sharjah,11085.257981896402,10358.992556933496
944,Dubai,11085.051888632774,10358.992556933496
3578,Sharjah,11081.43752245903,10358.992556933496
4050,Abu Dhabi,11078.678893661498,10358.992556933496
1239,Dubai,11078.385938119887,10358.992556933496
