cust_id,city,total_spend,spend_tier
947,Dubai,10269.91545419693,Medium
2944,Sharjah,10269.669991636276,Medium
4447,Abu Dhabi,10268.502055597304,Medium
2325,Abu Dhabi,10267.517455315592,Medium
3130,Abu Dhabi,10264.109412169457,Medium
4527,Dubai,10263.41538763046,Medium
3147,Abu Dhabi,10262.596476721765,Medium
4170,Dubai,10262.056002998352,Medium
4947,Abu Dhabi,10260.56794857979,Medium
839,Abu Dhabi,10259.9595009923,Medium
3298,Dubai,10259.640988874435,Medium
875,Sharjah,10259.21751570701,Medium
1238,Dubai,10259.080478382111,Medium
2550,Abu Dhabi,10255.970524430273,Medium
4027,Dubai,10253.14504071474,Medium
2747,Abu Dhabi,10250.49650952816,Medium
3730,Sharjah,10249.512578320504,Medium
3009,Abu Dhabi,10249.285452342036,Medium
3952,Dubai,10249.050013303759,Medium
2698,Dubai,10248.837487196919,Medium
1390,Dubai,10247.710948252678,Medium
4121,Abu Dhabi,10247.268037796019,Medium
783,Sharjah,10247.099017381668,Medium
153,Sharjah,10245.582031393053,Medium
3079,Dubai,10245.432557940481,Medium
2801,Sharjah,10244.128905439376,Medium
4616,Abu Dhabi,10243.72947919369,Medium
293,Dubai,10243.194492268562,Medium
2602,Dubai,10243.09991707802,Medium
4119,Dubai,10241.986950230597,Medium
3440,Dubai,10241.640459966658,Medium
4494,Abu Dhabi,10239.649021482466,Medium
3463,Abu Dhabi,10239.28344385624,Medium
3095,Sharjah,10238.824496507648,Medium
1101,Dubai,10238.637024867536,Medium
30,Abu Dhabi,10238.498551392553,Medium
1361,Sharjah,10237.868007779121,Medium
4844,Sharjah,10237.380542993547,Medium
2060,Abu Dhabi,10235.726521110535,Medium
4182,Dubai,10234.561466133591,Medium
3976,Dubai,10234.306509160997,Medium
4200,Dubai,10231.818515872956,Medium
2493,Dubai,10230.29698934555,Medium
1267,Abu Dhabi,10229.98654282093,Medium
627,Dubai,10229.862956285477,Medium
3983,Abu Dhabi,10228.587463581562,Medium
3575,Dubai,10227.332531642915,Medium
1028,Sharjah,10226.866403841974,Medium
4303,Abu Dhabi,10226.087484669684,Medium
3894,Sharjah,10225.975969696046,Medium
28,Dubai,10225.322924232481,Medium
3748,Dubai,10225.187972712514,Medium
4246,Abu Dhabi,10224.1694758296,Medium
4271,Dubai,10223.910054039954,Medium
1977,Sharjah,10223.033956336976,Medium
3670,Abu Dhabi,10221.836017513275,Medium
2787,Dubai,10221.817028236388,Medium
865,Sharjah,10221.666922163966,Medium
1587,Abu Dhabi,10221.54551105499,Medium
4407,Sharjah,10221.42295577526,Medium
1625,Abu Dhabi,10221.227499341967,Medium
698,Sharjah,10219.987985706328,Medium
374,Sharjah,10219.555938100815,Medium
1519,Abu Dhabi,10218.492954516409,Medium
73,Abu Dhabi,10215.632547378542,Medium
379,Sharjah,10212.96196818352,Medium
3325,Dubai,10212.874918437003,Medium
3405,Dubai,10212.123986935614,Medium
4628,Abu Dhabi,10211.936446237563,Medium
2271,Dubai,10211.065974068642,Medium
558,Abu Dhabi,10210.275521874428,Medium
980,Sharjah,10210.037503576279,Medium
3765,Abu Dhabi,10208.480447030066,Medium
5,Abu Dhabi,10205.05345184803,Medium
3502,Dubai,10202.350442790988,Medium
4607,Abu Dhabi,10201.959093379977,Medium
1419,Dubai,10201.894561004636,Medium
742,Abu Dhabi,10199.361522531512,Medium
1412,Dubai,10198.570002007484,Medium
4898,Abu Dhabi,10198.424453258513,Medium
3065,Abu Dhabi,10198.3660251379,Medium
4471,Sharjah,10193.836947107317,Medium
642,Abu Dhabi,10193.69598827362,Medium
2924,Dubai,10192.642462253572,Medium
4909,Dubai,10192.53046154976,Medium
2535,Sharjah,10191.924993610382,Medium
4116,Abu Dhabi,10191.735458612438,Medium
4970,Dubai,10191.467981958387,Medium
950,Sharjah,10187.337536501884,Medium
715,Sharjah,10186.454992771147,Medium
2597,Sharjah,10183.235550546644,Medium
3141,Dubai,10182.035448217393,Medium
1804,Dubai,10180.540466570854,Medium
272,Dubai,10180.32793316841,Medium
4829,Dubai,10177.131985735892,Medium
2362,Sharjah,10177.016030240058,Medium
4426,Abu Dhabi,10176.469927167895,Medium
291,Sharjah,10176.223396682739,Medium
131,Sharjah,10175.467425632478,Medium
4234,Sharjah,10174.17342145443,Medium
4195,Sharjah,10174.161564445496,Medium
4702,Abu Dhabi,10173.385934567454,Medium
514,Dubai,10172.24098110199,Medium
2131,Dubai,10171.825982546805,Medium
270,Sharjah,10170.788544654844,Medium
4107,Dubai,10168.623542761805,Medium
3397,Dubai,10168.590026414393,Medium
2778,Sharjah,10167.338482928279,Medium
1141,Abu Dhabi,10166.749512529372,Medium
3739,Abu Dhabi,10164.784995293618,Medium
889,Abu Dhabi,10163.40748066902,Medium
3335,Dubai,10162.982997059822,Medium
1918,Dubai,10162.868435263636,Medium
3627,Dubai,10162.209513187407,Medium
4145,Abu Dhabi,10161.985986924172,Medium
2893,Dubai,10160.794071722032,Medium
543,Abu Dhabi,10159.947530508043,Medium
895,Abu Dhabi,10159.259088981153,Medium
3198,Sharjah,10157.019475364683,Medium
3250,Dubai,10156.91851668358,Medium
1025,Dubai,10155.392466235162,Medium
1963,Dubai,10155.050982403756,Medium
2243,Sharjah,10151.71956193447,Medium
529,Abu Dhabi,10151.190968418123,Medium
1942,Dubai,10150.95755023956,Medium
637,Abu Dhabi,10150.715971326828,Medium
2802,Abu Dhabi,10149.625485408305,Medium
977,Dubai,10149.571472907066,Medium
3388,Dubai,10148.46898280382,Medium
2144,Dubai,10146.95000178814,Medium
1506,Dubai,10146.314492416383,Medium
2012,Sharjah,10140.930038332941,Medium
1179,Abu Dhabi,10140.41598045826,Medium
3001,Sharjah,10140.104557657243,Medium
4595,Abu Dhabi,10138.828998160363,Medium
1895,Abu Dhabi,10137.689549779889,Medium
1019,Dubai,10137.614473605156,Medium
572,Dubai,10135.95348520279,Medium
4695,Dubai,10135.753069615363,Medium
3859,Dubai,10135.262533283234,Medium
4732,Abu Dhabi,10135.15150551796,Medium
2648,Abu Dhabi,10133.241554605958,Medium
4933,Dubai,10130.66401090622,Medium
565,Dubai,10130.613980054855,Medium
3932,Dubai,10129.87202595472,Medium
2878,Sharjah,10129.683973407742,Medium
907,Abu Dhabi,10129.401458930966,Medium
3027,Dubai,10129.252976894379,Medium
316,Abu Dhabi,10127.537465810774,Medium
1726,Dubai,10126.935968542099,Medium
3085,Dubai,10124.172950875758,Medium
3687,Abu Dhabi,10123.828996276854,Medium
2033,Dubai,10122.866478919985,Medium
494,Dubai,10122.854953980444,Medium
2549,Dubai,10122.647913551333,Medium
3120,Dubai,10120.536962890625,Medium
2488,Dubai,10119.205469381808,Medium
3408,Abu Dhabi,10118.69951658249,Medium
244,Dubai,10118.632921290398,Medium
2154,Abu Dhabi,10115.648463702204,Medium
438,Dubai,10115.332589101792,Medium
3855,Sharjah,10113.567517232896,Medium
192,Abu Dhabi,10112.862443852424,Medium
4400,Dubai,10112.513961219787,Medium
2728,Dubai,10112.055989980698,Medium
3829,Dubai,10112.045415687562,Medium
2417,Dubai,10109.859485530853,Medium
1689,Abu Dhabi,10108.912478923798,Medium
3831,Abu Dhabi,10108.419543540476,Medium
4004,Dubai,10107.70290440321,Medium
3812,Sharjah,10107.626987671854,Medium
759,Dubai,10106.073059868813,Medium
1182,Abu Dhabi,10105.964909315106,Medium
3658,Abu Dhabi,10104.944995927812,Medium
3347,Dubai,10104.318013811111,Medium
1705,Dubai,10102.5775372982,Medium
3280,Dubai,10102.279012179373,Medium
2021,Sharjah,10101.31499218941,Medium
4147,Abu Dhabi,10099.770986938478,Medium
3599,Dubai,10097.925980877877,Medium
2383,Abu Dhabi,10097.132545518876,Medium
4393,Dubai,10095.686020445824,Medium
1336,Sharjah,10092.634995532035,Medium
4862,Dubai,10092.272998809816,Medium
4064,Dubai,10091.997494602205,Medium
3359,Dubai,10091.680481052399,Medium
1646,Abu Dhabi,10090.346980428698,Medium
1653,Abu Dhabi,10090.247508001326,Medium
2454,Dubai,10088.682460474969,Medium
1818,Dubai,10087.230500268934,Medium
1420,Dubai,10085.572005534172,Medium
3254,Sharjah,10085.566517925261,Medium
3160,Sharjah,10085.288000154496,Medium
2853,Abu Dhabi,10085.090478014945,Medium
1050,Dubai,10082.978926181795,Medium
4383,Sharjah,10082.799072885513,Medium
873,Abu Dhabi,10082.064468097686,Medium
4378,Dubai,10081.695957994463,Medium
4355,Dubai,10080.81494703293,Medium
2743,Dubai,10080.683577919006,Medium
1624,Abu Dhabi,10080.535929155352,Medium
4776,Dubai,10078.687472701076,Medium
1762,Sharjah,10077.857565975191,Medium
112,Abu Dhabi,10077.424492931366,Medium
1414,Sharjah,10077.424492406844,Medium
4673,Abu Dhabi,10077.278470754623,Medium
3401,Sharjah,10076.736927747726,Medium
4623,Sharjah,10076.190957176683,Medium
1516,Sharjah,10074.5788990736,Medium
2460,Sharjah,10071.882924413683,Medium
4278,Abu Dhabi,10071.269462251661,Medium
2474,Dubai,10071.06802916527,Medium
4405,Abu Dhabi,10070.783466410636,Medium
4307,Dubai,10070.216517806053,Medium
2786,Dubai,10068.85641989708,Medium
4330,Abu Dhabi,10066.059485960006,Medium
97,Dubai,10065.687539196013,Medium
2631,Dubai,10065.650924730304,Medium
2739,Abu Dhabi,10064.893934226036,Medium
1486,Sharjah,10063.875552463533,Medium
2851,Abu Dhabi,10063.485475397112,Medium
4163,Dubai,10062.32497048378,Medium
159,Sharjah,10062.006476259234,Medium
2093,Abu Dhabi,10061.445915460588,Medium
2586,Dubai,10060.533989000323,Medium
4559,Dubai,10058.697496533394,Medium
2847,Dubai,10058.072031259537,Medium
4522,Dubai,10057.003471994403,Medium
1615,Dubai,10056.95146203041,Medium
3068,Dubai,10055.463525199888,Medium
358,Abu Dhabi,10053.250983977317,Medium
2751,Sharjah,10052.534514236448,Medium
2632,Dubai,10050.988478136063,Medium
1513,Dubai,10050.910564970969,Medium
1546,Dubai,10050.900541257857,Medium
4435,Abu Dhabi,10050.045954322815,Medium
177,Sharjah,10049.698997044565,Medium
2482,Abu Dhabi,10049.097998857498,Medium
2857,Sharjah,10045.669504117966,Medium
664,Dubai,10045.442537117004,Medium
1255,Abu Dhabi,10045.332011294364,Medium
3219,Dubai,10044.800982666016,Medium
82,Dubai,10044.546463274959,Medium
2497,Dubai,10043.281518507005,Medium
167,Sharjah,10042.794934010504,Medium
2443,Sharjah,10042.216532182694,Medium
992,Dubai,10040.380908274652,Medium
2821,Dubai,10040.21692175865,Medium
3344,Dubai,10039.517498254776,Medium
4841,Sharjah,10038.34501593113,Medium
4465,Dubai,10037.348917341234,Medium
1487,Dubai,10035.261918139457,Medium
1645,Dubai,10035.107023382188,Medium
3985,Dubai,10034.671500253677,Medium
499,Abu Dhabi,10033.940997350217,Medium
1103,Abu Dhabi,10033.830098485945,Medium
3582,Abu Dhabi,10033.508016443251,Medium
398,Abu Dhabi,10033.363944625855,Medium
29,Dubai,10032.026031637191,Medium
2495,Sharjah,10032.024511003496,Medium
4272,Abu Dhabi,10031.606956672671,Medium
1834,Dubai,10031.31948785782,Medium
4622,Abu Dhabi,10030.607964158058,Medium
3567,Dubai,10029.52253949642,Medium
1738,Dubai,10029.443552231787,Medium
1346,Dubai,10027.369966101644,Medium
987,Abu Dhabi,10024.106979513168,Medium
1430,Sharjah,10024.041592454909,Medium
2105,Dubai,10019.572020435331,Medium
2522,Sharjah,10018.324385666849,Medium
763,Sharjah,10017.253963160514,Medium
2870,Abu Dhabi,10016.836983728408,Medium
4108,Abu Dhabi,10016.12449231148,Medium
4076,Dubai,10015.881453323364,Medium
1217,Sharjah,10015.534030222894,Medium
307,Abu Dhabi,10015.349486017229,Medium
2590,Dubai,10014.426998448373,Medium
1647,Abu Dhabi,10013.63002295494,Medium
2255,Abu Dhabi,10013.21499080658,Medium
2547,Dubai,10013.002557492257,Medium
3903,Dubai,10012.60443298817,Medium
817,Dubai,10011.803021180627,Medium
4132,Dubai,10011.6720140934,Medium
2085,Dubai,10011.464457631111,Medium
3229,Abu Dhabi,10010.857027626038,Medium
3691,Dubai,10009.589461541176,Medium
620,Abu Dhabi,10008.397501993179,Medium
1741,Dubai,10007.80097990036,Medium
2970,Abu Dhabi,10007.524058914183,Medium
451,Sharjah,10005.332009124755,Medium
3267,Dubai,10004.185985279084,Medium
556,Abu Dhabi,10003.883516275882,Medium
3605,Dubai,10002.853484535219,Medium
4443,Abu Dhabi,10001.232488107682,Medium
4157,Sharjah,10000.731465053559,Medium
1433,Dubai,9999.88699696064,Medium
2229,Dubai,9999.68350509405,Medium
3759,Dubai,9998.278524661064,Medium
1554,Sharjah,9998.255438566212,Medium
282,Abu Dhabi,9998.201395130158,Medium
26,Dubai,9997.834526133536,Medium
796,Dubai,9997.549965262411,Medium
2776,Sharjah,9996.89806292057,Medium
2527,Dubai,9996.248463809492,Medium
3429,Dubai,9995.991029334069,Medium
3496,Abu Dhabi,9995.19950418472,Medium
4785,Dubai,9994.881034564973,Medium
45,Abu Dhabi,9994.242944264412,Medium
3804,Abu Dhabi,9994.219439172744,Medium
806,Dubai,9993.90097064972,Medium
538,Dubai,9991.143010258673,Medium
1094,Abu Dhabi,9990.722480106351,Medium
3637,Dubai,9989.78393883705,Medium
3351,Dubai,9989.104442977907,Medium
4074,Sharjah,9988.937449789051,Medium
4134,Dubai,9988.7869820118,Medium
1772,Sharjah,9987.355520451072,Medium
1571,Abu Dhabi,9985.977923202514,Medium
1517,Dubai,9984.721062088012,Medium
3193,Dubai,9983.383520269395,Medium
760,Abu Dhabi,9982.95154337883,Medium
3373,Sharjah,9982.693510818483,Medium
3537,Dubai,9981.06641981602,Medium
4441,Abu Dhabi,9980.662477731705,Medium
4800,Dubai,9980.18298741579,Medium
4619,Sharjah,9978.48299138546,Medium
3093,Dubai,9977.765516400339,Medium
2913,Sharjah,9976.886967658997,Medium
730,Dubai,9976.875957596301,Medium
1797,Abu Dhabi,9976.55792552233,Medium
3092,Dubai,9976.397111725806,Medium
725,Dubai,9975.638475584983,Medium
4049,Abu Dhabi,9975.591573452948,Medium
1501,Abu Dhabi,9975.363987588882,Medium
3460,Dubai,9975.335960125925,Medium
2505,Dubai,9974.600454258916,Medium
248,Dubai,9974.525984334945,Medium
2024,Sharjah,9974.465522813798,Medium
2543,Sharjah,9970.063013434412,Medium
967,Dubai,9967.473005199432,Medium
1277,Sharjah,9967.374064373971,Medium
2448,Abu Dhabi,9965.805480575562,Medium
222,Abu Dhabi,9965.308482313158,Medium
42,Dubai,9963.528430032731,Medium
261,Dubai,9963.106971120833,Medium
3630,Abu Dhabi,9962.81290371418,Medium
4792,Dubai,9961.745972251892,Medium
690,Dubai,9960.781030750275,Medium
2501,Sharjah,9959.16446506977,Medium
1205,Dubai,9958.927041149138,Medium
4582,Abu Dhabi,9958.374037957192,Medium
4300,Abu Dhabi,9957.774569535251,Medium
2107,Dubai,9956.820010912417,Medium
4455,Abu Dhabi,9956.475397729875,Medium
4256,Abu Dhabi,9956.406973695759,Medium
1980,Abu Dhabi,9955.240059447291,Medium
1289,Dubai,9953.903958415984,Medium
1174,Dubai,9952.33859846592,Medium
1885,Abu Dhabi,9952.103420758247,Medium
4963,Abu Dhabi,9951.91253552437,Medium
4044,Dubai,9951.910075950622,Medium
1821,Abu Dhabi,9948.665473747255,Medium
3962,Sharjah,9948.53000383377,Medium
1303,Dubai,9948.265509033205,Medium
2457,Sharjah,9948.073933815958,Medium
1776,Abu Dhabi,9947.899542427062,Medium
2756,Dubai,9945.75647468567,Medium
2427,Sharjah,9945.118512296678,Medium
4853,Dubai,9943.219530582426,Medium
1476,Abu Dhabi,9942.713437199589,Medium
654,Sharjah,9941.98401005268,Medium
3205,Dubai,9939.99299612045,Medium
2313,Sharjah,9939.553065180779,Medium
2735,Dubai,9939.175518369673,Medium
2005,Sharjah,9938.6049949646,Medium
4885,Dubai,9938.090533208848,Medium
2480,Dubai,9937.631454396249,Medium
246,Sharjah,9937.47593443394,Medium
4550,Abu Dhabi,9936.739972925187,Medium
3641,Dubai,9935.001895785332,Medium
2772,Abu Dhabi,9934.610485124591,Medium
1590,Dubai,9934.252945756913,Medium
1606,Dubai,9932.189450550077,Medium
4580,Abu Dhabi,9929.842548894881,Medium
3105,Abu Dhabi,9929.594452190397,Medium
745,Dubai,9929.449050426483,Medium
3797,Abu Dhabi,9929.33150681257,Medium
403,Dubai,9929.308000922203,Medium
1739,Dubai,9928.83848400116,Medium
1998,Dubai,9925.232527160644,Medium
2710,Dubai,9924.492489099499,Medium
4325,Abu Dhabi,9923.116945934293,Medium
2009,Dubai,9922.537024927138,Medium
3082,Dubai,9922.084465360642,Medium
2593,Dubai,9920.959438729285,Medium
4768,Dubai,9920.781528246403,Medium
3374,Abu Dhabi,9919.130022239684,Medium
4927,Dubai,9918.444098901748,Medium
4475,Dubai,9918.06047625542,Medium
2891,Abu Dhabi,9917.010047864915,Medium
2459,Dubai,9916.945980620385,Medium
1384,Sharjah,9914.463041734696,Medium
4199,Dubai,9913.983421230316,Medium
2025,Abu Dhabi,9913.963045716286,Medium
226,Dubai,9910.625443959238,Medium
1795,Dubai,9910.497063350676,Medium
930,Sharjah,9910.487999725341,Medium
4707,Dubai,9909.031950116158,Medium
4092,Dubai,9908.07842144966,Medium
3132,Dubai,9907.954005646705,Medium
4476,Abu Dhabi,9907.652449822426,Medium
4631,Abu Dhabi,9907.37298707962,Medium
663,Dubai,9905.345990991593,Medium
4205,Abu Dhabi,9904.885905838013,Medium
1674,Dubai,9904.116448998455,Medium
1671,Sharjah,9904.090518641475,Medium
4859,Dubai,9903.108419322967,Medium
1713,Dubai,9901.986951303481,Medium
418,Dubai,9900.30837829113,Medium
3889,Dubai,9899.482894325254,Medium
625,Abu Dhabi,9899.361904811858,Medium
1855,Dubai,9897.941502165793,Medium
2695,Dubai,9894.902491188051,Medium
3922,Dubai,9894.54055609703,Medium
1771,Abu Dhabi,9894.072480821611,Medium
1731,Sharjah,9893.39195318222,Medium
2702,Dubai,9892.160511398315,Medium
2611,Dubai,9891.643487644196,Medium
194,Abu Dhabi,9890.98343434334,Medium
3008,Dubai,9888.739948415756,Medium
1892,Dubai,9888.601483941078,Medium
3047,Abu Dhabi,9888.543986463546,Medium
3882,Sharjah,9887.786499261856,Medium
3822,Dubai,9885.933998537063,Medium
1118,Sharjah,9885.87996685505,Medium
168,Abu Dhabi,9884.52199320793,Medium
2204,Dubai,9884.245879125594,Medium
1807,Abu Dhabi,9882.704501819611,Medium
3813,Abu Dhabi,9880.4330973506,Medium
2008,Dubai,9880.180984735489,Medium
2382,Sharjah,9878.99406785965,Medium
3789,Dubai,9877.446428394316,Medium
1234,Dubai,9876.392455244064,Medium
154,Sharjah,9875.824935436249,Medium
3423,Sharjah,9874.188531231881,Medium
3161,Sharjah,9873.365028429032,Medium
2354,Abu Dhabi,9873.197359037396,Medium
4807,Abu Dhabi,9872.57799850702,Medium
4342,Dubai,9872.197027301785,Medium
4264,Abu Dhabi,9871.922009730342,Medium
555,Dubai,9871.859991216661,Medium
756,Sharjah,9871.356005132198,Medium
1497,Dubai,9871.187503886224,Medium
2963,Abu Dhabi,9871.096971714498,Medium
3681,Dubai,9870.994517350196,Medium
2668,Abu Dhabi,9869.809441566467,Medium
1744,Abu Dhabi,9868.217016744613,Medium
2411,Abu Dhabi,9866.936004698278,Medium
1491,Dubai,9866.49749236107,Medium
3667,Dubai,9866.211414599422,Medium
2955,Sharjah,9865.958022761342,Medium
4957,Dubai,9865.335476660728,Medium
2671,Dubai,9862.579487895966,Medium
1351,Dubai,9861.69246580601,Medium
954,Abu Dhabi,9861.603081679343,Medium
3935,Dubai,9861.099056363108,Medium
1898,Sharjah,9857.901042413709,Medium
2991,Dubai,9857.620508670805,Medium
2533,Abu Dhabi,9857.459993982313,Medium
1992,Dubai,9856.163972949982,Medium
3339,Dubai,9856.14393296242,Medium
122,Abu Dhabi,9854.22698945999,Medium
699,Dubai,9853.899580287936,Medium
3729,Sharjah,9853.520491945743,Medium
57,Abu Dhabi,9852.156998395922,Medium
3064,Sharjah,9850.214980602266,Medium
630,Dubai,9849.538488292694,Medium
3734,Sharjah,9848.697911071778,Medium
2866,Dubai,9848.250540161132,Medium
1070,Dubai,9847.617934715747,Medium
3522,Dubai,9847.468999028208,Medium
2258,Dubai,9843.899544596674,Medium
81,Dubai,9843.086450433731,Medium
2326,Dubai,9842.077035760882,Medium
1568,Sharjah,9839.72299194336,Medium
2529,Abu Dhabi,9838.293027472497,Medium
761,Sharjah,9838.269971179961,Medium
1488,Dubai,9837.940481615064,Medium
4971,Abu Dhabi,9836.6494669199,Medium
4189,Dubai,9834.824021816252,Medium
2247,Dubai,9834.403493213653,Medium
3914,Dubai,9833.643487739562,Medium
413,Abu Dhabi,9832.274546909332,Medium
1435,Sharjah,9831.17900509834,Medium
2220,Dubai,9829.531530165674,Medium
3304,Abu Dhabi,9829.350438308715,Medium
1698,Sharjah,9828.556521081924,Medium
4714,Abu Dhabi,9828.459986805918,Medium
1925,Sharjah,9828.228091001512,Medium
3168,Dubai,9826.857977199556,Medium
2556,Abu Dhabi,9826.676991558075,Medium
4389,Sharjah,9826.309495115283,Medium
3805,Sharjah,9825.960055708885,Medium
4978,Abu Dhabi,9824.337432444097,Medium
4334,Dubai,9824.031592178344,Medium
1911,Abu Dhabi,9823.129529082775,Medium
658,Dubai,9822.82906727791,Medium
4071,Dubai,9820.838467824458,Medium
2894,Abu Dhabi,9820.774005460737,Medium
251,Dubai,9820.051458191874,Medium
4223,Dubai,9819.301478886602,Medium
4842,Dubai,9816.075097560883,Medium
4409,Sharjah,9814.093478393555,Medium
207,Abu Dhabi,9813.958386039734,Medium
4674,Dubai,9812.383405089378,Medium
3929,Abu Dhabi,9811.155065941812,Medium
3584,Dubai,9810.46597790718,Medium
1656,Dubai,9810.412476825715,Medium
2827,Sharjah,9808.01105082035,Medium
1742,Abu Dhabi,9805.707977628706,Medium
2500,Dubai,9804.877937483789,Medium
1048,Dubai,9804.188401198388,Medium
2237,Sharjah,9799.604971873758,Medium
1318,Dubai,9799.457467865943,Medium
3746,Abu Dhabi,9798.803478598595,Medium
4222,Dubai,9798.674917674061,Medium
2392,Dubai,9798.57197520733,Medium
4498,Dubai,9797.414963006973,Medium
2978,Sharjah,9796.778435993197,Medium
3620,Sharjah,9796.49245388508,Medium
4120,Sharjah,9794.420475101471,Medium
3500,Dubai,9794.12950797081,Medium
1110,Sharjah,9793.208000564577,Medium
4804,Dubai,9791.860059237479,Medium
2784,Abu Dhabi,9790.09796886444,Medium
3137,Dubai,9789.657964086531,Medium
2525,Dubai,9788.64545044899,Medium
2097,Dubai,9788.270987081527,Medium
3721,Sharjah,9788.207968282697,Medium
951,Dubai,9787.024011039735,Medium
2210,Sharjah,9784.430479955676,Medium
4183,Abu Dhabi,9784.008477544785,Medium
3722,Sharjah,9783.172528457642,Medium
3607,Dubai,9781.462541341783,Medium
121,Sharjah,9781.42547006607,Medium
3434,Dubai,9779.041508460043,Medium
4026,Sharjah,9777.97999968529,Medium
4728,Dubai,9777.700969052315,Medium
3061,Dubai,9776.664483261111,Medium
3279,Dubai,9775.974929285048,Medium
4711,Dubai,9775.18746676445,Medium
3116,Abu Dhabi,9775.139012718199,Medium
1176,Sharjah,9773.916523146629,Medium
188,Abu Dhabi,9771.875568652153,Medium
2108,Abu Dhabi,9769.578039979935,Medium
1521,Dubai,9768.661541223526,Medium
4126,Dubai,9767.684485602378,Medium
1492,Dubai,9766.70794155598,Medium
2862,Sharjah,9766.644478201866,Medium
4266,Sharjah,9766.216957044602,Medium
165,Dubai,9765.77944595814,Medium
234,Dubai,9764.545473122596,Medium
1837,Dubai,9764.11344060898,Medium
1313,Dubai,9763.65851955414,Medium
1601,Abu Dhabi,9762.415994739533,Medium
3957,Abu Dhabi,9758.422498846054,Medium
4012,Abu Dhabi,9758.37047672272,Medium
1819,Dubai,9758.194949054716,Medium
3768,Dubai,9758.163978958128,Medium
4795,Abu Dhabi,9756.87157216072,Medium
2433,Dubai,9754.667476511004,Medium
465,Dubai,9754.05000886917,Medium
3021,Sharjah,9753.812998628615,Medium
4817,Abu Dhabi,9753.260998749733,Medium
2094,Dubai,9752.913962030412,Medium
4773,Abu Dhabi,9751.534478163716,Medium
1949,Dubai,9747.353071069718,Medium
37,Dubai,9747.25800280571,Medium
2826,Dubai,9746.352056980133,Medium
1001,Sharjah,9746.347938466073,Medium
1514,Sharjah,9745.700014138221,Medium
4688,Abu Dhabi,9744.313509654998,Medium
4700,Abu Dhabi,9744.198932623864,Medium
146,Sharjah,9742.611001706127,Medium
2883,Abu Dhabi,9742.40096628666,Medium
1157,Dubai,9741.779968118666,Medium
2468,Abu Dhabi,9741.44548521042,Medium
1340,Dubai,9740.578412532806,Medium
3626,Dubai,9738.61294426918,Medium
1059,Abu Dhabi,9736.685402965544,Medium
1473,Abu Dhabi,9736.480479049686,Medium
343,Sharjah,9735.886032128336,Medium
1579,Abu Dhabi,9735.448485827446,Medium
2168,Dubai,9734.500533270835,Medium
19,Sharjah,9734.224031853675,Medium
2263,Dubai,9733.301479077338,Medium
3731,Abu Dhabi,9733.287521791457,Medium
109,Abu Dhabi,9733.107050704955,Medium
387,Abu Dhabi,9730.864545083046,Medium
816,Sharjah,9728.515018463135,Medium
2335,Dubai,9727.44351811409,Medium
592,Dubai,9727.08540596962,Medium
90,Dubai,9726.896965789794,Medium
327,Dubai,9726.378519678117,Medium
2637,Dubai,9725.400868749617,Medium
2661,Dubai,9725.048450303078,Medium
2701,Sharjah,9724.924453473091,Medium
2646,Dubai,9722.331493139269,Medium
4219,Abu Dhabi,9719.9284678936,Medium
18,Dubai,9717.976522541047,Medium
869,Abu Dhabi,9716.421517038345,Medium
1178,Sharjah,9715.826958274843,Medium
2098,Dubai,9714.847501516344,Medium
2074,Abu Dhabi,9713.083482980728,Medium
1091,Abu Dhabi,9712.742486572264,Medium
328,Dubai,9712.671992778778,Medium
1673,Dubai,9712.277494025231,Medium
1910,Abu Dhabi,9711.66399099827,Medium
2572,Dubai,9711.363024163242,Medium
2885,Dubai,9711.251980304718,Medium
2536,Dubai,9709.011417412756,Medium
4715,Dubai,9708.781521558763,Medium
4259,Abu Dhabi,9708.451951503754,Medium
347,Dubai,9707.978012704849,Medium
2323,Sharjah,9707.901915371414,Medium
1781,Dubai,9706.949476957321,Medium
3837,Sharjah,9704.15047312975,Medium
670,Dubai,9704.024998807909,Medium
2709,Dubai,9703.924456024171,Medium
385,Dubai,9703.129446101188,Medium
2286,Dubai,9702.25401620865,Medium
881,Sharjah,9702.039993047714,Medium
789,Abu Dhabi,9700.94946163893,Medium
2716,Dubai,9700.183071660993,Medium
3742,Sharjah,9697.500481915476,Medium
750,Dubai,9696.009022641183,Medium
3944,Abu Dhabi,9695.578443837165,Medium
183,Abu Dhabi,9695.327033257483,Medium
4771,Abu Dhabi,9695.312564539909,Medium
1801,Sharjah,9694.786461496355,Medium
1129,Dubai,9693.327995991707,Medium
1466,Abu Dhabi,9691.917486572263,Medium
1915,Abu Dhabi,9690.916461372377,Medium
3994,Sharjah,9689.076551771164,Medium
33,Sharjah,9688.496025013921,Medium
160,Dubai,9686.50553460121,Medium
4918,Dubai,9686.384481072428,Medium
1448,Dubai,9684.656535053253,Medium
3884,Dubai,9684.407969999313,Medium
2329,Abu Dhabi,9683.043981933595,Medium
3689,Abu Dhabi,9681.73394546509,Medium
3108,Dubai,9681.493450117112,Medium
4878,Abu Dhabi,9679.250011348722,Medium
777,Dubai,9678.582893013952,Medium
4353,Dubai,9678.456472587586,Medium
4635,Dubai,9677.426490306854,Medium
1460,Dubai,9676.04346253872,Medium
3290,Abu Dhabi,9675.471951973437,Medium
